"Time","Z100","Z250","Z350","Z450","Z550","Z650","Z750"
"2019-07-27 20:00:00",3000.81,1277.38,1038.44,35.62,NA,12.6,12.4
"2019-07-27 20:15:00",3000.81,1277.51,1036.94,35.54,NA,12.6,12.4
"2019-07-27 20:30:00",3000.81,1278.82,1035.04,35.48,NA,12.6,12.4
"2019-07-27 20:45:00",2997.63,1281.13,1034.53,35.45,NA,12.6,12.4
"2019-07-27 21:00:00",2993.8,1281.71,1034.25,35.42,NA,12.6,12.4
"2019-07-27 21:15:00",2997.53,1281.71,1033.5,35.38,NA,12.6,12.4
"2019-07-27 21:30:00",2990.01,1281.13,1032.66,35.35,NA,12.6,12.4
"2019-07-27 21:45:00",2995.05,1282.57,1032.66,35.3,NA,12.6,12.4
"2019-07-27 22:00:00",2995.05,1282.57,1030.94,35.24,NA,12.6,12.4
"2019-07-27 22:15:00",2995.05,1288.38,1030.28,35.2,NA,12.6,12.4
"2019-07-27 22:30:00",2993.88,1291.2,1029.53,35.12,NA,12.6,12.4
"2019-07-27 22:45:00",2995.05,1292.59,1029.53,35.03,NA,12.6,12.4
"2019-07-27 23:00:00",2995.31,1295.58,1028.69,35.01,NA,12.6,12.4
"2019-07-27 23:15:00",3001.59,1296.4,1027.79,35,NA,12.6,12.4
"2019-07-27 23:30:00",3001.59,1295.72,1025,34.92,NA,12.6,12.4
"2019-07-27 23:45:00",3001.59,1298.21,1025,34.91,NA,12.6,12.4
"2019-07-28 00:00:00",3001.03,1298.21,1024.66,34.83,NA,12.6,12.4
"2019-07-28 00:15:00",2995.71,1300.99,1024.66,34.81,NA,12.6,12.4
"2019-07-28 00:30:00",2995.71,1300.99,1024.66,34.71,NA,12.6,12.4
"2019-07-28 00:45:00",2995.49,1302.67,1025.18,34.7,NA,12.6,12.4
"2019-07-28 01:00:00",2992.95,1303.08,1025.05,34.63,NA,12.6,12.4
"2019-07-28 01:15:00",2995.49,1308.11,1025.05,34.58,NA,12.6,12.4
"2019-07-28 01:30:00",2991.02,1308.5,1025.05,34.52,NA,12.6,12.4
"2019-07-28 01:45:00",2991.02,1309.09,1025.05,34.47,NA,12.6,12.4
"2019-07-28 02:00:00",2995.56,1311.01,1023.98,34.47,NA,12.6,12.4
"2019-07-28 02:15:00",3002.94,1311.18,1020.01,34.44,NA,12.6,12.4
"2019-07-28 02:30:00",2998.94,1317.88,1019.53,34.34,NA,12.6,12.4
"2019-07-28 02:45:00",2999.38,1317.88,1019.53,34.32,NA,12.6,12.4
"2019-07-28 03:00:00",2998.94,1318.77,1019.66,34.27,NA,12.6,12.4
"2019-07-28 03:15:00",2999.38,1321.78,1019.66,34.26,NA,12.6,12.4
"2019-07-28 03:30:00",2999.38,1324.75,1019.66,34.2,NA,12.6,12.4
"2019-07-28 03:45:00",3006.04,1325.57,1019.66,34.16,NA,12.6,12.4
"2019-07-28 04:00:00",3006.4,1325.57,1018.45,34.12,NA,12.6,12.4
"2019-07-28 04:15:00",3006.4,1326.68,1016.97,34.05,NA,12.6,12.4
"2019-07-28 04:30:00",3006.04,1329.94,1016.97,34,NA,12.6,12.4
"2019-07-28 04:45:00",3006.04,1329.94,1016.97,33.94,NA,12.6,12.4
"2019-07-28 05:00:00",3006.65,1332.67,1016.29,33.93,NA,12.6,12.4
"2019-07-28 05:15:00",3011.18,1336.42,1016.29,33.85,NA,12.6,12.4
"2019-07-28 05:30:00",3011.18,1336.42,1014.83,33.78,NA,12.6,12.4
"2019-07-28 05:45:00",3011.18,1336.23,1014.83,33.76,NA,12.6,12.4
"2019-07-28 06:00:00",3007.92,1336.42,1014.83,33.69,NA,12.6,12.4
"2019-07-28 06:15:00",3007.92,1337.05,1013.72,33.68,NA,12.6,12.4
"2019-07-28 06:30:00",3007.92,1340.06,1014.83,33.65,NA,12.6,12.4
"2019-07-28 06:45:00",3007.92,1342.68,1014.83,33.64,NA,12.6,12.4
"2019-07-28 07:00:00",3015.64,1345.53,1013.72,33.58,NA,12.6,12.4
"2019-07-28 07:15:00",3015.64,1346.86,1012.7,33.49,NA,12.6,12.4
"2019-07-28 07:30:00",3014.85,1346.86,1010.96,33.46,NA,12.6,12.4
"2019-07-28 07:45:00",3014.85,1346.96,1009.69,33.41,NA,12.6,12.4
"2019-07-28 08:00:00",3014.85,1346.96,1010.7,33.38,NA,12.6,12.4
"2019-07-28 08:15:00",3014.85,1347.31,1010.7,33.38,NA,12.6,12.4
"2019-07-28 08:30:00",3019.66,1349.69,1010.7,33.37,NA,12.6,12.4
"2019-07-28 08:45:00",3022.52,1349.69,1009.69,33.36,NA,12.6,12.4
"2019-07-28 09:00:00",3019.66,1350.23,1007.75,33.33,NA,12.6,12.4
"2019-07-28 09:15:00",3022.44,1350.4,1007.75,33.32,NA,12.6,12.4
"2019-07-28 09:30:00",3019.66,1350.4,1007.73,33.32,NA,12.6,12.4
"2019-07-28 09:45:00",3015.31,1348.79,1007.73,33.31,NA,12.6,12.4
"2019-07-28 10:00:00",3009.27,1351.73,1007.75,33.31,NA,12.6,12.4
"2019-07-28 10:15:00",3005.44,1351.73,1006.01,33.3,NA,12.6,12.4
"2019-07-28 10:30:00",3003.24,1351.73,1006.01,33.3,NA,12.6,12.4
"2019-07-28 10:45:00",2997.62,1353.8,1005.83,33.3,NA,12.6,12.4
"2019-07-28 11:00:00",2992.28,1354.52,1004.85,33.3,NA,12.6,12.4
"2019-07-28 11:15:00",2992.28,1355.53,1004.74,33.33,NA,12.6,12.4
"2019-07-28 11:30:00",2995.51,1357.25,1004.85,33.33,NA,12.6,12.4
"2019-07-28 11:45:00",2995.51,1357.25,1004.85,33.34,NA,12.6,12.4
"2019-07-28 12:00:00",2992.28,1357.37,1006.63,33.38,NA,12.6,12.4
"2019-07-28 12:15:00",2995.51,1357.25,1006.63,33.38,NA,12.6,12.4
"2019-07-28 12:30:00",2988.84,1355.45,1006.63,33.38,NA,12.6,12.4
"2019-07-28 12:45:00",2983.05,1355.45,1005.35,33.41,NA,12.6,12.4
"2019-07-28 13:00:00",2988.84,1356.19,1003.62,33.41,NA,12.6,12.4
"2019-07-28 13:15:00",2983.05,1356.19,1002.22,33.41,NA,12.6,12.4
"2019-07-28 13:30:00",2981.88,1356.59,1003.62,33.41,NA,12.6,12.4
"2019-07-28 13:45:00",2980.68,1356.71,1003.62,33.41,NA,12.6,12.4
"2019-07-28 14:00:00",2981.88,1356.71,1002.64,33.41,NA,12.6,12.4
"2019-07-28 14:15:00",2980.68,1358.41,1001.02,33.47,NA,12.6,12.4
"2019-07-28 14:30:00",2973.41,1358.56,1001.02,33.48,NA,12.6,12.4
"2019-07-28 14:45:00",2972.31,1358.41,997.85,33.48,NA,12.6,12.4
"2019-07-28 15:00:00",2972.31,1358.41,997.39,33.49,NA,12.6,12.4
"2019-07-28 15:15:00",2969.85,1356.5,997.39,33.5,NA,12.6,12.4
"2019-07-28 15:30:00",2961.41,1356.5,997.39,33.51,NA,12.6,12.4
"2019-07-28 15:45:00",2961.41,1356.5,995.94,33.51,NA,12.6,12.4
"2019-07-28 16:00:00",2961.41,1360.08,995.94,33.52,NA,12.6,12.4
"2019-07-28 16:15:00",2961.41,1360.08,995.94,33.56,NA,12.6,12.4
"2019-07-28 16:30:00",2961.41,1360.08,994.02,33.56,NA,12.6,12.4
"2019-07-28 16:45:00",2967.27,1359.58,994.02,33.58,NA,12.6,12.4
"2019-07-28 17:00:00",2960.54,1359.58,993.81,33.58,NA,12.6,12.4
"2019-07-28 17:15:00",2959.08,1359.58,992.67,33.58,NA,12.6,12.4
"2019-07-28 17:30:00",2960.54,1359.58,992.67,33.58,NA,12.6,12.4
"2019-07-28 17:45:00",2963.58,1359.85,992.08,33.58,NA,12.6,12.4
"2019-07-28 18:00:00",2959.08,1362.82,988,33.58,NA,12.6,12.4
"2019-07-28 18:15:00",2959.08,1362.82,988.08,33.56,NA,12.6,12.4
"2019-07-28 18:30:00",2963.58,1359.85,988,33.54,NA,12.6,12.4
"2019-07-28 18:45:00",2963.58,1360.68,987.27,33.51,NA,12.6,12.4
"2019-07-28 19:00:00",2957.49,1362.78,983.47,33.51,NA,12.6,12.4
"2019-07-28 19:15:00",2957.49,1360.68,983.11,33.5,NA,12.6,12.4
"2019-07-28 19:30:00",2964.42,1360.68,981.56,33.48,NA,12.6,12.4
"2019-07-28 19:45:00",2957.49,1361.78,978.79,33.48,NA,12.6,12.4
"2019-07-28 20:00:00",2957.49,1362.78,977.88,33.47,NA,12.6,12.4
"2019-07-28 20:15:00",2957.87,1363.88,977.42,33.44,NA,12.6,12.4
"2019-07-28 20:30:00",2964.42,1363.88,977.07,33.44,NA,12.6,12.4
"2019-07-28 20:45:00",2957.87,1363.88,974.38,33.42,NA,12.6,12.4
"2019-07-28 21:00:00",2970.72,1363.88,972.8,33.41,NA,12.6,12.4
"2019-07-28 21:15:00",2970.72,1363.48,971.99,33.4,NA,12.6,12.4
"2019-07-28 21:30:00",2970.72,1363.48,968.45,33.4,NA,12.6,12.4
"2019-07-28 21:45:00",2970.72,1364.04,968.45,33.35,NA,12.6,12.4
"2019-07-28 22:00:00",2970.95,1364.04,968.45,33.35,NA,12.6,12.4
"2019-07-28 22:15:00",2971.33,1364.06,968.45,33.3,NA,12.6,12.4
"2019-07-28 22:30:00",2971.33,1364.73,963.51,33.3,NA,12.6,12.4
"2019-07-28 22:45:00",2970.95,1364.06,963.51,33.28,NA,12.6,12.4
"2019-07-28 23:00:00",2974.22,1366.94,961.11,33.21,NA,12.6,12.4
"2019-07-28 23:15:00",2957.99,1366.94,960.41,33.19,NA,12.6,12.4
"2019-07-28 23:30:00",2957.99,1366.94,959.56,33.18,NA,12.6,12.4
"2019-07-28 23:45:00",2965.05,1366.94,958.03,33.13,NA,12.6,12.4
"2019-07-29 00:00:00",2965.05,1368.87,959.09,33.09,NA,12.6,12.4
"2019-07-29 00:15:00",2965.05,1368.91,957.12,33.06,NA,12.6,12.4
"2019-07-29 00:30:00",2965.75,1368.91,956.36,33.05,NA,12.6,12.4
"2019-07-29 00:45:00",2972.69,1368.87,955.26,33.01,NA,12.6,12.4
"2019-07-29 01:00:00",2982.55,1367.72,954.36,33,NA,12.6,12.4
"2019-07-29 01:15:00",2984.28,1366.72,952.38,32.99,NA,12.6,12.4
"2019-07-29 01:30:00",2984.28,1366.72,950.93,32.98,NA,12.6,12.4
"2019-07-29 01:45:00",2984.28,1366.88,950.24,32.97,NA,12.6,12.4
"2019-07-29 02:00:00",2984.28,1366.88,948.12,32.92,NA,12.6,12.4
"2019-07-29 02:15:00",2980.43,1370.43,948.12,32.85,NA,12.6,12.4
"2019-07-29 02:30:00",2980.43,1370.43,947.7,32.84,NA,12.6,12.4
"2019-07-29 02:45:00",2980.43,1370.43,947.7,32.79,NA,12.6,12.4
"2019-07-29 03:00:00",3000.14,1370.43,947.7,32.76,NA,12.6,12.4
"2019-07-29 03:15:00",2977.73,1371.43,947.7,32.75,NA,12.6,12.4
"2019-07-29 03:30:00",3003.19,1370.38,945.18,32.74,NA,12.6,12.4
"2019-07-29 03:45:00",2985.59,1370.49,944.79,32.69,NA,12.6,12.4
"2019-07-29 04:00:00",2993.22,1371.43,944.62,32.65,NA,12.6,12.4
"2019-07-29 04:15:00",2985.59,1371.43,943.91,32.59,NA,12.6,12.4
"2019-07-29 04:30:00",2993.15,1372.23,942.11,32.55,NA,12.6,12.4
"2019-07-29 04:45:00",2985.59,1372.56,941.81,32.5,NA,12.6,12.4
"2019-07-29 05:00:00",2984.98,1372.56,940.93,32.48,NA,12.6,12.4
"2019-07-29 05:15:00",2984.98,1372.56,940.93,32.44,NA,12.6,12.4
"2019-07-29 05:30:00",2984.98,1372.25,940.49,32.42,NA,12.6,12.4
"2019-07-29 05:45:00",2984.98,1372.25,939.71,32.36,NA,12.6,12.4
"2019-07-29 06:00:00",2984.98,1372.25,939.71,32.3,NA,12.6,12.4
"2019-07-29 06:15:00",2982.93,1372.49,937.6,32.28,NA,12.6,12.4
"2019-07-29 06:30:00",2980.21,1372.49,937.15,32.24,NA,12.6,12.4
"2019-07-29 06:45:00",2982.93,1372.49,936.69,32.2,NA,12.6,12.4
"2019-07-29 07:00:00",2981.86,1372.97,936.69,32.19,NA,12.6,12.4
"2019-07-29 07:15:00",2981.86,1373.81,936.57,32.16,NA,12.6,12.4
"2019-07-29 07:30:00",2981.86,1372.15,936.57,32.13,NA,12.6,12.4
"2019-07-29 07:45:00",2984.94,1372.34,936.2,32.06,NA,12.6,12.4
"2019-07-29 08:00:00",2992.06,1374.13,931.82,32.03,NA,12.6,12.4
"2019-07-29 08:15:00",2992.06,1372.34,931.21,32,NA,12.6,12.4
"2019-07-29 08:30:00",2992.06,1372.34,931.21,31.97,NA,12.6,12.4
"2019-07-29 08:45:00",2991.04,1372.34,931.21,31.93,NA,12.6,12.4
"2019-07-29 09:00:00",2985.18,1373.99,930.05,31.91,NA,12.6,12.4
"2019-07-29 09:15:00",2985.18,1373.99,929.93,31.89,NA,12.6,12.4
"2019-07-29 09:30:00",2991.04,1373.99,929.35,31.86,NA,12.6,12.4
"2019-07-29 09:45:00",2977.25,1374.16,928.51,31.85,NA,12.6,12.4
"2019-07-29 10:00:00",2970.13,1374.49,928.51,31.82,NA,12.6,12.4
"2019-07-29 10:15:00",2969.7,1375.94,928.16,31.8,NA,12.6,12.4
"2019-07-29 10:30:00",2962.69,1375.94,927.92,31.79,NA,12.6,12.4
"2019-07-29 10:45:00",2962.69,1375.94,927.9,31.75,NA,12.61,12.4
"2019-07-29 11:00:00",2962.69,1375.94,925.68,31.75,NA,12.61,12.4
"2019-07-29 11:15:00",2960.23,1376.01,925.68,31.74,NA,12.62,12.4
"2019-07-29 11:30:00",2960.23,1376.01,925.27,31.72,NA,12.62,12.4
"2019-07-29 11:45:00",2956.88,1376.59,924.39,31.72,NA,12.62,12.4
"2019-07-29 12:00:00",2956.88,1376.59,924.39,31.71,NA,12.62,12.4
"2019-07-29 12:15:00",2956.88,1376.59,925.23,31.7,NA,12.62,12.4
"2019-07-29 12:30:00",2959.81,1374.98,925.23,31.7,NA,12.62,12.4
"2019-07-29 12:45:00",2959.81,1374.98,924.39,31.7,NA,12.63,12.4
"2019-07-29 13:00:00",2959.81,1374.98,922.2,31.68,NA,12.64,12.4
"2019-07-29 13:15:00",2950.95,1375.15,922.2,31.68,NA,12.64,12.4
"2019-07-29 13:30:00",2949.61,1377.01,921.69,31.68,NA,12.64,12.4
"2019-07-29 13:45:00",2949.61,1377.01,921.1,31.65,NA,12.65,12.4
"2019-07-29 14:00:00",2950.95,1377.77,921.81,31.65,NA,12.65,12.4
"2019-07-29 14:15:00",2952.46,1377.77,921.81,31.65,NA,12.65,12.4
"2019-07-29 14:30:00",2964.53,1376.98,920.62,31.66,NA,12.65,12.4
"2019-07-29 14:45:00",2969.88,1376.98,919.92,31.66,NA,12.65,12.4
"2019-07-29 15:00:00",2969.88,1378.16,919.92,31.68,NA,12.65,12.4
"2019-07-29 15:15:00",2963.46,1378.16,919.92,31.68,NA,12.65,12.4
"2019-07-29 15:30:00",2964.61,1378.44,919.92,31.71,NA,12.65,12.4
"2019-07-29 15:45:00",2963.46,1379.58,919.92,31.72,NA,12.65,12.4
"2019-07-29 16:00:00",2963.46,1378.44,919.92,31.74,NA,12.65,12.4
"2019-07-29 16:15:00",2964.61,1379.58,919.59,31.74,NA,12.65,12.4
"2019-07-29 16:30:00",2966.71,1379.83,919.43,31.75,NA,12.65,12.4
"2019-07-29 16:45:00",2968.53,1381.08,919.43,31.76,NA,12.65,12.4
"2019-07-29 17:00:00",2975.93,1381.69,919.42,31.77,NA,12.65,12.4
"2019-07-29 17:15:00",2976.41,1381.69,918.74,31.78,NA,12.65,12.4
"2019-07-29 17:30:00",2991.07,1381.08,919.42,31.82,NA,12.65,12.4
"2019-07-29 17:45:00",2981.89,1382.04,919.42,31.84,NA,12.65,12.4
"2019-07-29 18:00:00",2981.89,1383.7,919.55,31.87,NA,12.65,12.4
"2019-07-29 18:15:00",2987.84,1380.27,919.55,31.88,NA,12.65,12.4
"2019-07-29 18:30:00",2996.53,1383.7,919.55,31.91,NA,12.65,12.4
"2019-07-29 18:45:00",2987.84,1383.7,918.79,31.93,NA,12.65,12.4
"2019-07-29 19:00:00",2987.84,1383.15,918.79,31.94,NA,12.65,12.4
"2019-07-29 19:15:00",2985.85,1381.93,918.78,31.98,NA,12.65,12.4
"2019-07-29 19:30:00",2983.13,1381.93,918.79,31.98,NA,12.65,12.4
"2019-07-29 19:45:00",2982.37,1381.93,918.81,32,NA,12.65,12.4
"2019-07-29 20:00:00",2982.37,1381.93,919.42,32.01,NA,12.65,12.4
"2019-07-29 20:15:00",2982.37,1386.83,918.81,32.02,NA,12.65,12.4
"2019-07-29 20:30:00",2985.04,1388.11,919.24,32.03,NA,12.65,12.4
"2019-07-29 20:45:00",2985.04,1388.11,918.81,32.03,NA,12.65,12.4
"2019-07-29 21:00:00",2986.7,1388.11,919.13,32.04,NA,12.65,12.4
"2019-07-29 21:15:00",2985.04,1389.16,918.4,32.04,NA,12.65,12.4
"2019-07-29 21:30:00",2982.9,1389.16,918.47,32.04,NA,12.65,12.4
"2019-07-29 21:45:00",2982.9,1388.25,918.47,32.03,NA,12.65,12.4
"2019-07-29 22:00:00",2982.9,1388.25,918.47,32.03,NA,12.65,12.4
"2019-07-29 22:15:00",2982.9,1389.23,918.47,32.02,NA,12.65,12.4
"2019-07-29 22:30:00",2985.58,1390.03,918.65,32.01,NA,12.65,12.4
"2019-07-29 22:45:00",2989.96,1388.25,918.65,31.99,NA,12.65,12.4
"2019-07-29 23:00:00",2989.96,1390.94,918.44,31.98,NA,12.65,12.4
"2019-07-29 23:15:00",2992.78,1392.83,918.65,31.97,NA,12.65,12.4
"2019-07-29 23:30:00",2992.78,1391.89,918.44,31.94,NA,12.65,12.4
"2019-07-29 23:45:00",3001.68,1391.89,917.66,31.9,NA,12.65,12.4
"2019-07-30 00:00:00",3001.68,1391.89,917.49,31.89,NA,12.65,12.4
"2019-07-30 00:15:00",3008.53,1393.4,917.66,31.88,NA,12.65,12.4
"2019-07-30 00:30:00",3011.31,1395.21,917.66,31.85,NA,12.65,12.4
"2019-07-30 00:45:00",3014.2,1396.83,917.49,31.8,NA,12.65,12.4
"2019-07-30 01:00:00",3014.2,1396.83,917.49,31.78,NA,12.65,12.4
"2019-07-30 01:15:00",3014.2,1397.15,917.45,31.78,NA,12.65,12.4
"2019-07-30 01:30:00",3014.2,1399.39,917.44,31.75,NA,12.65,12.4
"2019-07-30 01:45:00",3007.73,1399.63,917.44,31.73,NA,12.65,12.34
"2019-07-30 02:00:00",3007.73,1400.08,917.45,31.69,NA,12.65,12.33
"2019-07-30 02:15:00",3005.14,1400.2,917.45,31.62,NA,12.65,12.33
"2019-07-30 02:30:00",3005.14,1401.43,917.67,31.6,NA,12.66,12.33
"2019-07-30 02:45:00",3008.23,1401.43,919.47,31.59,NA,12.66,12.33
"2019-07-30 03:00:00",3010.49,1401.43,920.08,31.57,NA,12.66,12.33
"2019-07-30 03:15:00",3026.07,1403.68,920,31.54,NA,12.66,12.32
"2019-07-30 03:30:00",3026.07,1403.98,920.08,31.52,NA,12.67,12.3
"2019-07-30 03:45:00",3026.65,1404.24,920.08,31.48,NA,12.67,12.3
"2019-07-30 04:00:00",3033.71,1407.17,920.08,31.44,NA,12.68,12.3
"2019-07-30 04:15:00",3033.96,1407.17,920,31.39,NA,12.69,12.3
"2019-07-30 04:30:00",3033.96,1407.17,920.23,31.36,NA,12.69,12.3
"2019-07-30 04:45:00",3038.33,1410.83,919.9,31.34,NA,12.69,12.3
"2019-07-30 05:00:00",3043.36,1412.71,919.9,31.32,NA,12.69,12.3
"2019-07-30 05:15:00",3043.36,1412.74,921.17,31.3,NA,12.69,12.3
"2019-07-30 05:30:00",3043.36,1413.25,921.17,31.26,NA,12.7,12.3
"2019-07-30 05:45:00",3043.51,1414.28,920.3,31.23,NA,12.7,12.3
"2019-07-30 06:00:00",3044.65,1415.03,920.97,31.22,NA,12.7,12.3
"2019-07-30 06:15:00",3044.65,1415.03,920.3,31.17,NA,12.7,12.3
"2019-07-30 06:30:00",3051.08,1416.43,920.2,31.15,NA,12.7,12.3
"2019-07-30 06:45:00",3051.08,1416.43,920.2,31.12,NA,12.7,12.3
"2019-07-30 07:00:00",3057.28,1418.31,920.2,31.09,NA,12.7,12.3
"2019-07-30 07:15:00",3058.55,1424.11,920.2,31.06,NA,12.7,12.3
"2019-07-30 07:30:00",3060.29,1426.35,920.85,31.04,NA,12.71,12.3
"2019-07-30 07:45:00",3060.29,1427.17,921.1,30.99,NA,12.71,12.3
"2019-07-30 08:00:00",3058.55,1427.17,921.1,30.96,NA,12.71,12.3
"2019-07-30 08:15:00",3056.51,1428.89,921.1,30.92,NA,12.72,12.3
"2019-07-30 08:30:00",3056.51,1428.89,921.2,30.91,NA,12.72,12.3
"2019-07-30 08:45:00",3056.51,1430.07,921.2,30.91,NA,12.72,12.3
"2019-07-30 09:00:00",3064.02,1430.76,921.2,30.84,NA,12.72,12.3
"2019-07-30 09:15:00",3064.02,1434.21,921.51,30.84,NA,12.74,12.3
"2019-07-30 09:30:00",3064.02,1436.18,921.2,30.83,NA,12.74,12.3
"2019-07-30 09:45:00",3065.9,1436.38,921.51,30.82,NA,12.74,12.3
"2019-07-30 10:00:00",3065.9,1438.45,921.99,30.77,NA,12.75,12.3
"2019-07-30 10:15:00",3061.74,1438.69,921.51,30.76,NA,12.75,12.3
"2019-07-30 10:30:00",3065.9,1440.98,922.07,30.75,NA,12.75,12.3
"2019-07-30 10:45:00",3065.9,1440.98,924.36,30.73,NA,12.75,12.3
"2019-07-30 11:00:00",3065.87,1442.09,924.36,30.72,NA,12.75,12.3
"2019-07-30 11:15:00",3061.74,1443.92,924.36,30.7,NA,12.75,12.3
"2019-07-30 11:30:00",3058.89,1443.92,924.53,30.7,NA,12.75,12.3
"2019-07-30 11:45:00",3051.48,1445.21,925.99,30.64,NA,12.75,12.3
"2019-07-30 12:00:00",3058.89,1446.32,925.99,30.63,NA,12.75,12.3
"2019-07-30 12:15:00",3051.48,1447.66,925.99,30.63,NA,12.75,12.3
"2019-07-30 12:30:00",3051.48,1450.67,924.93,30.62,NA,12.75,12.3
"2019-07-30 12:45:00",3061.96,1453.26,924.93,30.61,NA,12.75,12.3
"2019-07-30 13:00:00",3064.64,1457.15,924.93,30.61,NA,12.75,12.3
"2019-07-30 13:15:00",3067.7,1459.34,924.78,30.61,NA,12.75,12.3
"2019-07-30 13:30:00",3068.25,1460.51,925,30.61,NA,12.75,12.3
"2019-07-30 13:45:00",3068.25,1462.15,925.46,30.62,NA,12.75,12.3
"2019-07-30 14:00:00",3068.25,1462.15,925.46,30.62,NA,12.75,12.3
"2019-07-30 14:15:00",3059.3,1462.19,926.12,30.62,NA,12.75,12.3
"2019-07-30 14:30:00",3059.3,1462.19,926.12,30.62,NA,12.75,12.3
"2019-07-30 14:45:00",3059.3,1462.1,926.12,30.64,NA,12.75,12.3
"2019-07-30 15:00:00",3068.18,1462.1,926.12,30.64,NA,12.75,12.3
"2019-07-30 15:15:00",3068.18,1462.1,926.12,30.66,NA,12.75,12.3
"2019-07-30 15:30:00",3068.18,1462.1,927.34,30.67,NA,12.75,12.3
"2019-07-30 15:45:00",3068.18,1468.96,928.01,30.68,NA,12.75,12.3
"2019-07-30 16:00:00",3061.06,1468.96,928.63,30.69,NA,12.75,12.3
"2019-07-30 16:15:00",3061.06,1468.96,928.63,30.69,NA,12.75,12.3
"2019-07-30 16:30:00",3061.06,1469.76,928.63,30.7,NA,12.75,12.3
"2019-07-30 16:45:00",3064.39,1470.76,928.83,30.72,NA,12.75,12.3
"2019-07-30 17:00:00",3061.06,1473.83,930.96,30.74,NA,12.75,12.3
"2019-07-30 17:15:00",3063.48,1475.88,930.23,30.77,NA,12.75,12.3
"2019-07-30 17:30:00",3063.48,1475.88,930.7,30.77,NA,12.75,12.3
"2019-07-30 17:45:00",3063.48,1475.88,930.93,30.78,NA,12.75,12.3
"2019-07-30 18:00:00",3063.48,1475.88,930.93,30.79,NA,12.75,12.3
"2019-07-30 18:15:00",3067.25,1477.85,930.93,30.78,NA,12.75,12.3
"2019-07-30 18:30:00",3070.41,1474.71,931.23,30.78,NA,12.75,12.3
"2019-07-30 18:45:00",3070.41,1478.16,931.53,30.78,NA,12.75,12.3
"2019-07-30 19:00:00",3070.41,1478.16,931.61,30.78,NA,12.75,12.3
"2019-07-30 19:15:00",3070.41,1478.16,932.69,30.77,NA,12.75,12.3
"2019-07-30 19:30:00",3068.01,1480.81,933.89,30.77,NA,12.75,12.3
"2019-07-30 19:45:00",3068.01,1485.18,933.89,30.77,NA,12.75,12.3
"2019-07-30 20:00:00",3069.18,1485.71,933.89,30.77,NA,12.75,12.3
"2019-07-30 20:15:00",3078.05,1486.6,933.89,30.77,NA,12.75,12.3
"2019-07-30 20:30:00",3078.73,1487.91,934.29,30.77,NA,12.75,12.3
"2019-07-30 20:45:00",3084.25,1491.41,934.77,30.77,NA,12.75,12.3
"2019-07-30 21:00:00",3084.25,1492.81,936.05,30.75,NA,12.75,12.3
"2019-07-30 21:15:00",3084.25,1493.71,936.05,30.75,NA,12.75,12.3
"2019-07-30 21:30:00",3086,1496.69,936.98,30.74,NA,12.75,12.3
"2019-07-30 21:45:00",3096.19,1498.57,936.05,30.72,NA,12.75,12.3
"2019-07-30 22:00:00",3099.35,1499.26,935.65,30.71,NA,12.75,12.3
"2019-07-30 22:15:00",3101.65,1499.8,935.65,30.7,NA,12.75,12.3
"2019-07-30 22:30:00",3101.65,1504.2,935.51,30.68,NA,12.75,12.3
"2019-07-30 22:45:00",3101.65,1505.66,935.51,30.66,NA,12.75,12.3
"2019-07-30 23:00:00",3102.57,1505.66,935.78,30.6,NA,12.75,12.3
"2019-07-30 23:15:00",3104.44,1505.66,937.77,30.6,NA,12.75,12.3
"2019-07-30 23:30:00",3102.57,1505.66,940.06,30.59,NA,12.75,12.3
"2019-07-30 23:45:00",3104.44,1509.76,940.92,30.59,NA,12.75,12.3
"2019-07-31 00:00:00",3109.62,1516.42,940.06,30.56,NA,12.75,12.3
"2019-07-31 00:15:00",3109.62,1519.41,940.92,30.54,NA,12.75,12.3
"2019-07-31 00:30:00",3112.09,1521.3,940.92,30.49,NA,12.75,12.3
"2019-07-31 00:45:00",3114.08,1523.63,940.88,30.48,NA,12.75,12.3
"2019-07-31 01:00:00",3121.27,1523.63,940.88,30.44,NA,12.75,12.3
"2019-07-31 01:15:00",3121.27,1523.63,941.01,30.44,NA,12.75,12.3
"2019-07-31 01:30:00",3121.27,1526.3,940.88,30.4,NA,12.75,12.3
"2019-07-31 01:45:00",3124.88,1535.85,941.04,30.4,NA,12.75,12.3
"2019-07-31 02:00:00",3131.53,1537.45,941.04,30.34,NA,12.75,12.3
"2019-07-31 02:15:00",3131.86,1537.45,941.04,30.33,NA,12.75,12.3
"2019-07-31 02:30:00",3136.58,1536.5,940.68,30.3,NA,12.75,12.3
"2019-07-31 02:45:00",3136.58,1536.5,941.04,30.28,NA,12.75,12.3
"2019-07-31 03:00:00",3134.88,1537.56,942.87,30.25,NA,12.75,12.3
"2019-07-31 03:15:00",3135.56,1537.56,943.3,30.25,NA,12.75,12.3
"2019-07-31 03:30:00",3135.56,1537.56,943.3,30.22,NA,12.75,12.3
"2019-07-31 03:45:00",3135.56,1541.26,943.3,30.2,NA,12.75,12.3
"2019-07-31 04:00:00",3140.89,1541.26,944.41,30.19,NA,12.75,12.3
"2019-07-31 04:15:00",3149.64,1542.95,944.41,30.16,NA,12.75,12.3
"2019-07-31 04:30:00",3155.28,1543.64,946.81,30.13,NA,12.75,12.3
