"Time","Z100","Z250","Z350","Z450","Z550","Z650","Z750"
"2019-07-27 00:30:00",8.06,3.33,2.79,5,9.45,11.85,14.03
"2019-07-27 00:45:00",8.06,3.33,2.79,5,9.45,11.85,14.03
"2019-07-27 01:00:00",8.06,3.33,2.79,5,9.45,11.85,14.03
"2019-07-27 01:15:00",8.06,3.33,2.79,5,9.45,11.85,14.02
"2019-07-27 01:30:00",8.07,3.33,2.79,5,9.45,11.85,14.02
"2019-07-27 01:45:00",8.06,3.34,2.79,5,9.45,11.85,14.02
"2019-07-27 02:00:00",8.08,3.34,2.8,5,9.46,11.85,14.02
"2019-07-27 02:15:00",8.08,3.34,2.8,5,9.46,11.85,14.04
"2019-07-27 02:30:00",8.06,3.34,2.8,5,9.46,11.85,14.04
"2019-07-27 02:45:00",8.05,3.34,2.8,5,9.46,11.85,14.04
"2019-07-27 03:00:00",8.05,3.34,2.8,5,9.46,11.85,14.04
"2019-07-27 03:15:00",8.05,3.33,2.8,5,9.46,11.85,14.03
"2019-07-27 03:30:00",8.05,3.33,2.8,5,9.46,11.85,14.03
"2019-07-27 03:45:00",8.05,3.34,2.8,5,9.46,11.85,14.03
"2019-07-27 04:00:00",8.04,3.34,2.8,5.02,9.46,11.84,14.03
"2019-07-27 04:15:00",8.04,3.33,2.8,5.03,9.47,11.84,14.03
"2019-07-27 04:30:00",8.04,3.34,2.8,5.04,9.47,11.85,14.03
"2019-07-27 04:45:00",8.04,3.34,2.8,5.06,9.48,11.85,14.03
"2019-07-27 05:00:00",8.04,3.34,2.8,5.06,9.48,11.85,14.03
"2019-07-27 05:15:00",8.04,3.34,2.8,5.06,9.48,11.85,14.02
"2019-07-27 05:30:00",8.03,3.34,2.8,5.06,9.48,11.84,14.03
"2019-07-27 05:45:00",8.03,3.34,2.8,5.06,9.48,11.84,14.02
"2019-07-27 06:00:00",8.03,3.34,2.8,5.06,9.48,11.84,14.03
"2019-07-27 06:15:00",8.03,3.33,2.8,5.06,9.48,11.84,14.03
"2019-07-27 06:30:00",8.02,3.33,2.8,5.07,9.48,11.84,14.03
"2019-07-27 06:45:00",8.01,3.33,2.8,5.07,9.49,11.84,14.03
"2019-07-27 07:00:00",8.01,3.33,2.8,5.07,9.49,11.84,14.03
"2019-07-27 07:15:00",8.01,3.33,2.8,5.07,9.49,11.84,14.03
"2019-07-27 07:30:00",8.01,3.33,2.8,5.08,9.49,11.84,14.03
"2019-07-27 07:45:00",8.01,3.33,2.8,5.08,9.49,11.84,14.03
"2019-07-27 08:00:00",8.01,3.34,2.8,5.08,9.49,11.84,14.03
"2019-07-27 08:15:00",8.01,3.32,2.8,5.09,9.49,11.82,14.03
"2019-07-27 08:30:00",8,3.32,2.8,5.09,9.49,11.84,14.02
"2019-07-27 08:45:00",8,3.34,2.8,5.1,9.49,11.84,14.03
"2019-07-27 09:00:00",8,3.33,2.8,5.1,9.5,11.82,14.03
"2019-07-27 09:15:00",8,3.33,2.8,5.1,9.5,11.82,14.03
"2019-07-27 09:30:00",8,3.33,2.8,5.1,9.5,11.82,14.03
"2019-07-27 09:45:00",7.99,3.33,2.8,5.1,9.5,11.81,14.03
"2019-07-27 10:00:00",7.99,3.33,2.8,5.1,9.5,11.81,14.03
"2019-07-27 10:15:00",7.99,3.32,2.8,5.1,9.5,11.81,14.03
"2019-07-27 10:30:00",7.99,3.32,2.8,5.1,9.5,11.81,14.03
"2019-07-27 10:45:00",7.99,3.32,2.8,5.1,9.5,11.8,14.03
"2019-07-27 11:00:00",7.99,3.34,2.81,5.1,9.5,11.8,14.03
"2019-07-27 11:15:00",7.99,3.34,2.81,5.1,9.5,11.8,14.03
"2019-07-27 11:30:00",7.99,3.34,2.8,5.1,9.5,11.8,14.03
"2019-07-27 11:45:00",8,3.34,2.8,5.1,9.5,11.8,14.02
"2019-07-27 12:00:00",8,3.34,2.8,5.1,9.5,11.8,14.03
"2019-07-27 12:15:00",8,3.33,2.8,5.1,9.5,11.8,14.02
"2019-07-27 12:30:00",8,3.33,2.8,5.1,9.5,11.8,14.02
"2019-07-27 12:45:00",7.99,3.33,2.8,5.1,9.5,11.8,14.02
"2019-07-27 13:00:00",7.99,3.33,2.8,5.12,9.5,11.8,14.02
"2019-07-27 13:15:00",7.98,3.33,2.8,5.13,9.5,11.8,14.02
"2019-07-27 13:30:00",7.98,3.33,2.8,5.14,9.5,11.8,14.02
"2019-07-27 13:45:00",7.98,3.33,2.8,5.14,9.5,11.8,14.02
"2019-07-27 14:00:00",7.98,3.32,2.8,5.13,9.5,11.79,14.02
"2019-07-27 14:15:00",7.97,3.33,2.8,5.14,9.5,11.79,14.02
"2019-07-27 14:30:00",7.96,3.32,2.8,5.13,9.5,11.79,14.02
"2019-07-27 14:45:00",7.96,3.32,2.8,5.13,9.5,11.79,14.01
"2019-07-27 15:00:00",7.96,3.32,2.79,5.14,9.5,11.79,14
"2019-07-27 15:15:00",7.94,3.32,2.79,5.14,9.5,11.79,13.99
"2019-07-27 15:30:00",7.94,3.32,2.8,5.15,9.5,11.79,13.99
"2019-07-27 15:45:00",7.94,3.32,2.8,5.15,9.5,11.79,13.98
"2019-07-27 16:00:00",7.94,3.32,2.8,5.15,9.5,11.79,13.98
"2019-07-27 16:15:00",7.95,3.32,2.8,5.15,9.5,11.79,13.98
"2019-07-27 16:30:00",7.95,3.32,2.8,5.15,9.51,11.79,13.98
"2019-07-27 16:45:00",7.95,3.32,2.8,5.15,9.51,11.79,13.98
"2019-07-27 17:00:00",7.94,3.32,2.8,5.15,9.51,11.79,13.98
"2019-07-27 17:15:00",7.95,3.32,2.8,5.15,9.51,11.79,13.97
"2019-07-27 17:30:00",7.94,3.31,2.81,5.15,9.51,11.79,13.97
"2019-07-27 17:45:00",7.94,3.31,2.8,5.15,9.51,11.79,13.96
"2019-07-27 18:00:00",7.94,3.32,2.8,5.15,9.5,11.78,13.96
"2019-07-27 18:15:00",7.94,3.32,2.8,5.15,9.5,11.79,13.95
"2019-07-27 18:30:00",7.94,3.32,2.8,5.15,9.5,11.79,13.95
"2019-07-27 18:45:00",7.93,3.32,2.8,5.15,9.51,11.79,13.95
"2019-07-27 19:00:00",7.93,3.33,2.8,5.15,9.51,11.79,13.95
"2019-07-27 19:15:00",7.93,3.32,2.8,5.15,9.51,11.79,13.95
"2019-07-27 19:30:00",7.93,3.32,2.8,5.15,9.51,11.78,13.95
"2019-07-27 19:45:00",7.94,3.32,2.8,5.15,9.51,11.78,13.95
"2019-07-27 20:00:00",7.95,3.33,2.8,5.15,9.51,11.78,13.95
"2019-07-27 20:15:00",7.95,3.32,2.8,5.15,9.51,11.78,13.95
"2019-07-27 20:30:00",7.94,3.32,2.8,5.15,9.51,11.78,13.95
"2019-07-27 20:45:00",7.94,3.31,2.8,5.15,9.51,11.78,13.95
"2019-07-27 21:00:00",7.94,3.31,2.8,5.15,9.51,11.78,13.95
"2019-07-27 21:15:00",7.94,3.31,2.8,5.15,9.51,11.77,13.95
"2019-07-27 21:30:00",7.94,3.31,2.8,5.15,9.51,11.77,13.95
"2019-07-27 21:45:00",7.94,3.31,2.8,5.15,9.51,11.77,13.95
"2019-07-27 22:00:00",7.94,3.31,2.8,5.15,9.52,11.77,13.95
"2019-07-27 22:15:00",7.93,3.31,2.8,5.15,9.52,11.76,13.95
"2019-07-27 22:30:00",7.94,3.31,2.8,5.15,9.52,11.75,13.95
"2019-07-27 22:45:00",7.94,3.32,2.8,5.16,9.52,11.75,13.95
"2019-07-27 23:00:00",7.94,3.32,2.79,5.16,9.52,11.76,13.95
"2019-07-27 23:15:00",7.94,3.32,2.79,5.16,9.52,11.76,13.95
"2019-07-27 23:30:00",7.94,3.31,2.79,5.16,9.53,11.76,13.94
"2019-07-27 23:45:00",7.94,3.31,2.8,5.16,9.54,11.76,13.95
"2019-07-28 00:00:00",7.93,3.31,2.8,5.16,9.54,11.75,13.95
"2019-07-28 00:15:00",7.93,3.31,2.8,5.16,9.54,11.74,13.95
"2019-07-28 00:30:00",7.93,3.31,2.8,5.16,9.53,11.74,13.95
"2019-07-28 00:45:00",7.93,3.31,2.8,5.16,9.54,11.75,13.95
"2019-07-28 01:00:00",7.93,3.32,2.8,5.16,9.53,11.74,13.93
"2019-07-28 01:15:00",7.93,3.32,2.81,5.17,9.54,11.74,13.93
"2019-07-28 01:30:00",7.93,3.31,2.81,5.18,9.54,11.74,13.93
"2019-07-28 01:45:00",7.93,3.31,2.81,5.18,9.54,11.73,13.93
"2019-07-28 02:00:00",7.93,3.31,2.8,5.18,9.54,11.73,13.93
"2019-07-28 02:15:00",7.92,3.31,2.8,5.18,9.54,11.73,13.93
"2019-07-28 02:30:00",7.93,3.31,2.8,5.18,9.54,11.73,13.93
"2019-07-28 02:45:00",7.93,3.31,2.8,5.18,9.54,11.73,13.93
"2019-07-28 03:00:00",7.93,3.31,2.8,5.2,9.54,11.73,13.93
"2019-07-28 03:15:00",7.93,3.31,2.8,5.2,9.54,11.73,13.93
"2019-07-28 03:30:00",7.93,3.31,2.8,5.2,9.54,11.73,13.93
"2019-07-28 03:45:00",7.94,3.31,2.8,5.2,9.54,11.73,13.93
"2019-07-28 04:00:00",7.93,3.31,2.8,5.2,9.54,11.73,13.93
"2019-07-28 04:15:00",7.93,3.31,2.8,5.2,9.54,11.73,13.93
"2019-07-28 04:30:00",7.93,3.31,2.8,5.19,9.54,11.73,13.93
"2019-07-28 04:45:00",7.93,3.31,2.8,5.19,9.54,11.73,13.93
"2019-07-28 05:00:00",7.93,3.31,2.8,5.19,9.54,11.73,13.93
"2019-07-28 05:15:00",7.93,3.31,2.8,5.21,9.54,11.73,13.93
"2019-07-28 05:30:00",7.93,3.32,2.81,5.21,9.55,11.73,13.93
"2019-07-28 05:45:00",7.93,3.31,2.8,5.21,9.55,11.73,13.93
"2019-07-28 06:00:00",7.92,3.31,2.81,5.22,9.54,11.72,13.93
"2019-07-28 06:15:00",7.92,3.31,2.81,5.22,9.54,11.72,13.93
"2019-07-28 06:30:00",7.92,3.31,2.81,5.23,9.54,11.72,13.93
"2019-07-28 06:45:00",7.92,3.3,2.81,5.23,9.54,11.72,13.92
"2019-07-28 07:00:00",7.92,3.3,2.81,5.23,9.54,11.72,13.93
"2019-07-28 07:15:00",7.92,3.31,2.81,5.22,9.54,11.73,13.93
"2019-07-28 07:30:00",7.92,3.32,2.81,5.22,9.54,11.73,13.93
"2019-07-28 07:45:00",7.92,3.32,2.81,5.22,9.54,11.73,13.92
"2019-07-28 08:00:00",7.92,3.32,2.81,5.22,9.54,11.73,13.94
"2019-07-28 08:15:00",7.92,3.31,2.81,5.2,9.54,11.73,13.93
"2019-07-28 08:30:00",7.92,3.3,2.81,5.2,9.51,11.73,13.91
"2019-07-28 08:45:00",7.91,3.3,2.81,5.2,9.51,11.73,13.91
"2019-07-28 09:00:00",7.91,3.3,2.8,5.18,9.51,11.73,13.91
"2019-07-28 09:15:00",7.91,3.31,2.8,5.18,9.51,11.73,13.9
"2019-07-28 09:30:00",7.91,3.31,2.8,5.18,9.5,11.73,13.9
"2019-07-28 09:45:00",7.93,3.31,2.8,5.18,9.5,11.73,13.9
"2019-07-28 10:00:00",7.93,3.32,2.81,5.18,9.5,11.73,13.9
"2019-07-28 10:15:00",7.93,3.32,2.81,5.18,9.5,11.73,13.9
"2019-07-28 10:30:00",7.93,3.3,2.8,5.17,9.5,11.73,13.9
"2019-07-28 10:45:00",7.93,3.3,2.8,5.15,9.5,11.73,13.9
"2019-07-28 11:00:00",7.92,3.31,2.79,5.15,9.5,11.73,13.9
"2019-07-28 11:15:00",7.92,3.31,2.79,5.15,9.5,11.73,13.9
"2019-07-28 11:30:00",7.92,3.31,2.79,5.15,9.5,11.73,13.9
"2019-07-28 11:45:00",7.93,3.31,2.79,5.15,9.5,11.73,13.9
"2019-07-28 12:00:00",7.93,3.31,2.8,5.15,9.5,11.72,13.9
"2019-07-28 12:15:00",7.93,3.31,2.8,5.15,9.5,11.72,13.9
"2019-07-28 12:30:00",7.93,3.3,2.8,5.15,9.49,11.72,13.9
"2019-07-28 12:45:00",7.94,3.3,2.8,5.15,9.49,11.71,13.9
"2019-07-28 13:00:00",7.93,3.31,2.8,5.15,9.49,11.72,13.9
"2019-07-28 13:15:00",7.94,3.31,2.8,5.15,9.49,11.71,13.9
"2019-07-28 13:30:00",7.94,3.32,2.8,5.15,9.49,11.71,13.9
"2019-07-28 13:45:00",7.94,3.32,2.8,5.15,9.49,11.71,13.9
"2019-07-28 14:00:00",7.94,3.32,2.79,5.15,9.49,11.71,13.9
"2019-07-28 14:15:00",7.94,3.32,2.8,5.15,9.49,11.71,13.9
"2019-07-28 14:30:00",7.93,3.32,2.8,5.15,9.49,11.71,13.9
"2019-07-28 14:45:00",7.93,3.32,2.79,5.15,9.49,11.7,13.9
"2019-07-28 15:00:00",7.93,3.33,2.8,5.15,9.49,11.7,13.9
"2019-07-28 15:15:00",7.93,3.33,2.8,5.15,9.48,11.7,13.9
"2019-07-28 15:30:00",7.93,3.33,2.8,5.15,9.48,11.7,13.9
"2019-07-28 15:45:00",7.92,3.31,2.8,5.15,9.48,11.7,13.9
"2019-07-28 16:00:00",7.93,3.31,2.8,5.15,9.47,11.7,13.9
"2019-07-28 16:15:00",7.93,3.31,2.79,5.15,9.47,11.7,13.9
"2019-07-28 16:30:00",7.93,3.31,2.8,5.15,9.47,11.7,13.9
"2019-07-28 16:45:00",7.93,3.31,2.81,5.15,9.47,11.7,13.9
"2019-07-28 17:00:00",7.93,3.31,2.81,5.15,9.46,11.7,13.88
"2019-07-28 17:15:00",7.93,3.3,2.81,5.15,9.45,11.7,13.87
"2019-07-28 17:30:00",7.93,3.31,2.81,5.15,9.45,11.7,13.87
"2019-07-28 17:45:00",7.93,3.3,2.81,5.15,9.45,11.7,13.87
"2019-07-28 18:00:00",7.92,3.31,2.8,5.15,9.45,11.7,13.86
"2019-07-28 18:15:00",7.93,3.31,2.8,5.15,9.45,11.7,13.85
"2019-07-28 18:30:00",7.93,3.31,2.81,5.15,9.45,11.7,13.85
"2019-07-28 18:45:00",7.92,3.31,2.81,5.15,9.45,11.69,13.85
"2019-07-28 19:00:00",7.92,3.31,2.81,5.15,9.44,11.69,13.85
"2019-07-28 19:15:00",7.92,3.31,2.82,5.15,9.44,11.69,13.85
"2019-07-28 19:30:00",7.92,3.31,2.82,5.15,9.45,11.69,13.85
"2019-07-28 19:45:00",7.92,3.31,2.81,5.15,9.45,11.69,13.85
"2019-07-28 20:00:00",7.92,3.31,2.81,5.15,9.45,11.69,13.85
"2019-07-28 20:15:00",7.93,3.31,2.81,5.15,9.45,11.66,13.85
"2019-07-28 20:30:00",7.93,3.31,2.81,5.16,9.45,11.66,13.85
"2019-07-28 20:45:00",7.93,3.31,2.81,5.16,9.45,11.66,13.85
"2019-07-28 21:00:00",7.93,3.31,2.81,5.17,9.45,11.66,13.85
"2019-07-28 21:15:00",7.93,3.32,2.81,5.17,9.45,11.66,13.85
"2019-07-28 21:30:00",7.92,3.32,2.81,5.18,9.45,11.65,13.85
"2019-07-28 21:45:00",7.93,3.32,2.8,5.18,9.45,11.65,13.85
"2019-07-28 22:00:00",7.92,3.32,2.8,5.18,9.45,11.65,13.85
"2019-07-28 22:15:00",7.93,3.32,2.8,5.18,9.45,11.65,13.85
"2019-07-28 22:30:00",7.92,3.32,2.8,5.18,9.45,11.65,13.85
"2019-07-28 22:45:00",7.93,3.32,2.81,5.18,9.45,11.65,13.85
"2019-07-28 23:00:00",7.92,3.32,2.82,5.18,9.45,11.65,13.84
"2019-07-28 23:15:00",7.93,3.32,2.82,5.18,9.45,11.65,13.84
"2019-07-28 23:30:00",7.93,3.32,2.82,5.18,9.45,11.65,13.84
"2019-07-28 23:45:00",7.93,3.32,2.82,5.18,9.45,11.65,13.84
"2019-07-29 00:00:00",7.93,3.32,2.82,5.18,9.45,11.65,13.84
"2019-07-29 00:15:00",7.93,3.32,2.82,5.18,9.45,11.65,13.84
"2019-07-29 00:30:00",7.93,3.32,2.82,5.2,9.45,11.65,13.84
"2019-07-29 00:45:00",7.92,3.31,2.81,5.2,9.45,11.64,13.84
"2019-07-29 01:00:00",7.93,3.31,2.8,5.2,9.45,11.64,13.84
"2019-07-29 01:15:00",7.92,3.31,2.8,5.2,9.45,11.64,13.82
"2019-07-29 01:30:00",7.92,3.31,2.81,5.2,9.45,11.64,13.82
"2019-07-29 01:45:00",7.92,3.31,2.81,5.2,9.45,11.64,13.82
"2019-07-29 02:00:00",7.92,3.31,2.82,5.22,9.45,11.64,13.82
"2019-07-29 02:15:00",7.92,3.32,2.82,5.22,9.45,11.64,13.82
"2019-07-29 02:30:00",7.92,3.32,2.82,5.22,9.45,11.64,13.81
"2019-07-29 02:45:00",7.92,3.32,2.82,5.22,9.45,11.64,13.82
"2019-07-29 03:00:00",7.91,3.32,2.82,5.22,9.45,11.64,13.81
"2019-07-29 03:15:00",7.91,3.32,2.81,5.22,9.45,11.64,13.81
"2019-07-29 03:30:00",7.91,3.32,2.81,5.22,9.45,11.64,13.81
"2019-07-29 03:45:00",7.91,3.32,2.82,5.22,9.45,11.64,13.82
"2019-07-29 04:00:00",7.92,3.32,2.81,5.22,9.45,11.64,13.81
"2019-07-29 04:15:00",7.92,3.32,2.82,5.23,9.45,11.64,13.8
"2019-07-29 04:30:00",7.92,3.32,2.82,5.23,9.45,11.63,13.82
"2019-07-29 04:45:00",7.91,3.32,2.82,5.23,9.45,11.63,13.8
"2019-07-29 05:00:00",7.91,3.32,2.81,5.23,9.45,11.63,13.8
"2019-07-29 05:15:00",7.9,3.32,2.82,5.23,9.45,11.63,13.8
"2019-07-29 05:30:00",7.9,3.32,2.82,5.23,9.45,11.63,13.8
"2019-07-29 05:45:00",7.9,3.32,2.82,5.24,9.45,11.62,13.8
"2019-07-29 06:00:00",7.9,3.31,2.82,5.24,9.45,11.62,13.79
"2019-07-29 06:15:00",7.9,3.31,2.82,5.23,9.45,11.62,13.78
"2019-07-29 06:30:00",7.9,3.31,2.83,5.23,9.45,11.63,13.78
"2019-07-29 06:45:00",7.9,3.31,2.82,5.24,9.45,11.63,13.78
"2019-07-29 07:00:00",7.9,3.32,2.82,5.23,9.45,11.63,13.78
"2019-07-29 07:15:00",7.9,3.32,2.82,5.23,9.45,11.63,13.78
"2019-07-29 07:30:00",7.9,3.32,2.82,5.24,9.45,11.64,13.78
"2019-07-29 07:45:00",7.9,3.31,2.82,5.24,9.45,11.64,13.78
"2019-07-29 08:00:00",7.9,3.31,2.83,5.23,9.45,11.64,13.77
"2019-07-29 08:15:00",7.9,3.31,2.83,5.23,9.45,11.64,13.77
"2019-07-29 08:30:00",7.91,3.31,2.83,5.23,9.45,11.63,13.77
"2019-07-29 08:45:00",7.91,3.31,2.83,5.23,9.45,11.63,13.77
"2019-07-29 09:00:00",7.9,3.31,2.83,5.23,9.45,11.63,13.77
"2019-07-29 09:15:00",7.9,3.31,2.81,5.24,9.46,11.63,13.77
"2019-07-29 09:30:00",7.89,3.31,2.81,5.24,9.46,11.63,13.76
"2019-07-29 09:45:00",7.89,3.31,2.81,5.24,9.46,11.63,13.75
"2019-07-29 10:00:00",7.9,3.32,2.81,5.24,9.45,11.63,13.75
"2019-07-29 10:15:00",7.9,3.32,2.81,5.22,9.45,11.63,13.75
"2019-07-29 10:30:00",7.9,3.32,2.81,5.22,9.45,11.63,13.75
"2019-07-29 10:45:00",7.9,3.32,2.81,5.22,9.45,11.63,13.75
"2019-07-29 11:00:00",7.9,3.31,2.81,5.22,9.45,11.63,13.75
"2019-07-29 11:15:00",7.9,3.31,2.81,5.22,9.45,11.62,13.75
"2019-07-29 11:30:00",7.9,3.31,2.81,5.22,9.44,11.62,13.74
"2019-07-29 11:45:00",7.9,3.31,2.81,5.22,9.44,11.62,13.73
"2019-07-29 12:00:00",7.9,3.32,2.81,5.21,9.44,11.62,13.73
"2019-07-29 12:15:00",7.9,3.32,2.81,5.21,9.44,11.62,13.73
"2019-07-29 12:30:00",7.9,3.32,2.81,5.21,9.43,11.62,13.73
"2019-07-29 12:45:00",7.9,3.33,2.8,5.21,9.43,11.6,13.73
"2019-07-29 13:00:00",7.89,3.33,2.8,5.21,9.43,11.6,13.72
"2019-07-29 13:15:00",7.9,3.44,2.81,5.22,9.43,11.59,13.72
"2019-07-29 13:30:00",7.89,3.44,2.81,5.22,9.43,11.59,13.73
"2019-07-29 13:45:00",7.89,3.44,2.82,5.22,9.43,11.58,13.72
"2019-07-29 14:00:00",7.9,3.32,2.82,5.22,9.43,11.57,13.72
"2019-07-29 14:15:00",7.9,3.34,2.82,5.21,9.42,11.57,13.72
"2019-07-29 14:30:00",7.89,3.32,2.82,5.2,9.43,11.57,13.7
"2019-07-29 14:45:00",7.86,3.32,2.82,5.2,9.42,11.56,13.7
"2019-07-29 15:00:00",7.86,3.32,2.82,5.2,9.41,11.56,13.7
"2019-07-29 15:15:00",7.85,3.32,2.82,5.2,9.41,11.56,13.7
"2019-07-29 15:30:00",7.85,3.32,2.82,5.2,9.4,11.56,13.7
"2019-07-29 15:45:00",7.86,3.32,2.82,5.2,9.4,11.56,13.7
"2019-07-29 16:00:00",7.86,3.32,2.82,5.2,9.4,11.54,13.7
"2019-07-29 16:15:00",7.85,3.32,2.82,5.2,9.4,11.54,13.7
"2019-07-29 16:30:00",7.86,3.31,2.82,5.2,9.4,11.54,13.7
"2019-07-29 16:45:00",7.86,3.32,2.83,5.2,9.4,11.53,13.7
"2019-07-29 17:00:00",7.85,3.32,2.82,5.2,9.4,11.53,13.7
"2019-07-29 17:15:00",7.86,3.32,2.83,5.2,9.4,11.52,13.7
"2019-07-29 17:30:00",7.86,3.32,2.83,5.19,9.4,11.52,13.7
"2019-07-29 17:45:00",7.85,3.32,2.83,5.19,9.4,11.52,13.7
"2019-07-29 18:00:00",7.85,3.32,2.83,5.19,9.39,11.52,13.7
"2019-07-29 18:15:00",7.85,3.32,2.83,5.19,9.39,11.52,13.7
"2019-07-29 18:30:00",7.85,3.32,2.82,5.19,9.39,11.52,13.7
"2019-07-29 18:45:00",7.85,3.32,2.81,5.19,9.39,11.51,13.7
"2019-07-29 19:00:00",7.85,3.31,2.81,5.19,9.39,11.51,13.7
"2019-07-29 19:15:00",7.85,3.31,2.82,5.19,9.39,11.51,13.7
"2019-07-29 19:30:00",7.85,3.32,2.82,5.19,9.39,11.51,13.7
"2019-07-29 19:45:00",7.85,3.32,2.81,5.19,9.39,11.51,13.7
"2019-07-29 20:00:00",7.85,3.31,2.81,5.18,9.39,11.51,13.7
"2019-07-29 20:15:00",7.85,3.32,2.81,5.19,9.39,11.51,13.7
"2019-07-29 20:30:00",7.85,3.32,2.81,5.19,9.39,11.5,13.7
"2019-07-29 20:45:00",7.85,3.31,2.81,5.19,9.38,11.5,13.7
"2019-07-29 21:00:00",7.85,3.31,2.82,5.19,9.38,11.5,13.7
"2019-07-29 21:15:00",7.84,3.31,2.82,5.2,9.38,11.5,13.7
"2019-07-29 21:30:00",7.85,3.31,2.82,5.2,9.38,11.5,13.7
"2019-07-29 21:45:00",7.85,3.31,2.82,5.2,9.38,11.5,13.7
"2019-07-29 22:00:00",7.85,3.31,2.82,5.2,9.38,11.5,13.68
"2019-07-29 22:15:00",7.85,3.31,2.82,5.2,9.38,11.5,13.66
"2019-07-29 22:30:00",7.85,3.31,2.82,5.2,9.38,11.5,13.66
"2019-07-29 22:45:00",7.85,3.31,2.82,5.2,9.37,11.5,13.66
"2019-07-29 23:00:00",7.85,3.31,2.81,5.2,9.37,11.5,13.66
"2019-07-29 23:15:00",7.85,3.31,2.81,5.2,9.36,11.5,13.66
"2019-07-29 23:30:00",7.84,3.31,2.82,5.2,9.34,11.5,13.66
"2019-07-29 23:45:00",7.84,3.31,2.81,5.2,9.34,11.5,13.65
"2019-07-30 00:00:00",7.84,3.31,2.81,5.2,9.34,11.5,13.65
"2019-07-30 00:15:00",7.84,3.31,2.82,5.2,9.34,11.5,13.65
"2019-07-30 00:30:00",7.84,3.31,2.82,5.2,9.34,11.5,13.65
"2019-07-30 00:45:00",7.84,3.31,2.81,5.2,9.35,11.5,13.65
"2019-07-30 01:00:00",7.84,3.31,2.81,5.2,9.35,11.5,13.65
"2019-07-30 01:15:00",7.84,3.31,2.81,5.2,9.35,11.5,13.65
"2019-07-30 01:30:00",7.84,3.32,2.81,5.2,9.35,11.5,13.65
"2019-07-30 01:45:00",7.84,3.32,2.81,5.2,9.35,11.5,13.65
"2019-07-30 02:00:00",7.84,3.31,2.81,5.2,9.34,11.5,13.65
"2019-07-30 02:15:00",7.84,3.31,2.81,5.2,9.33,11.5,13.65
"2019-07-30 02:30:00",7.84,3.31,2.81,5.2,9.33,11.5,13.65
"2019-07-30 02:45:00",7.84,3.31,2.81,5.2,9.34,11.5,13.65
"2019-07-30 03:00:00",7.84,3.31,2.81,5.2,9.34,11.5,13.65
"2019-07-30 03:15:00",7.84,3.31,2.81,5.2,9.33,11.5,13.65
"2019-07-30 03:30:00",7.83,3.32,2.81,5.2,9.34,11.5,13.65
"2019-07-30 03:45:00",7.83,3.33,2.81,5.2,9.34,11.49,13.65
"2019-07-30 04:00:00",7.82,3.32,2.81,5.2,9.34,11.49,13.65
"2019-07-30 04:15:00",7.82,3.32,2.81,5.2,9.34,11.49,13.65
"2019-07-30 04:30:00",7.82,3.33,2.81,5.2,9.34,11.49,13.65
"2019-07-30 04:45:00",7.82,3.31,2.81,5.2,9.34,11.49,13.64
"2019-07-30 05:00:00",7.82,3.31,2.81,5.2,9.34,11.49,13.64
"2019-07-30 05:15:00",7.82,3.31,2.81,5.2,9.34,11.48,13.64
"2019-07-30 05:30:00",7.82,3.31,2.81,5.2,9.34,11.48,13.64
"2019-07-30 05:45:00",7.82,3.31,2.81,5.2,9.34,11.48,13.65
"2019-07-30 06:00:00",7.8,3.31,2.81,5.2,9.34,11.48,13.65
"2019-07-30 06:15:00",7.8,3.31,2.81,5.2,9.34,11.48,13.65
"2019-07-30 06:30:00",7.78,3.3,2.81,5.2,9.34,11.48,13.64
"2019-07-30 06:45:00",7.78,3.32,2.81,5.2,9.34,11.47,13.64
"2019-07-30 07:00:00",7.78,3.32,2.81,5.2,9.34,11.47,13.64
"2019-07-30 07:15:00",7.78,3.3,2.81,5.2,9.33,11.47,13.64
"2019-07-30 07:30:00",7.78,3.31,2.81,5.2,9.34,11.47,13.63
"2019-07-30 07:45:00",7.78,3.32,2.81,5.2,9.33,11.47,13.63
"2019-07-30 08:00:00",7.78,3.31,2.81,5.2,9.33,11.47,13.64
"2019-07-30 08:15:00",7.78,3.3,2.81,5.2,9.33,11.47,13.64
"2019-07-30 08:30:00",7.78,3.3,2.81,5.2,9.33,11.47,13.63
"2019-07-30 08:45:00",7.79,3.3,2.81,5.2,9.33,11.47,13.63
"2019-07-30 09:00:00",7.78,3.28,2.81,5.2,9.32,11.47,13.63
"2019-07-30 09:15:00",7.79,3.28,2.81,5.2,9.32,11.47,13.63
"2019-07-30 09:30:00",7.78,3.27,2.82,5.2,9.32,11.47,13.63
"2019-07-30 09:45:00",7.78,3.27,2.82,5.2,9.32,11.47,13.63
"2019-07-30 10:00:00",7.78,3.27,2.82,5.2,9.3,11.47,13.63
"2019-07-30 10:15:00",7.79,3.27,2.82,5.2,9.3,11.46,13.63
"2019-07-30 10:30:00",7.79,3.31,2.81,5.2,9.3,11.46,13.63
"2019-07-30 10:45:00",7.8,3.31,2.81,5.2,9.3,11.46,13.63
"2019-07-30 11:00:00",7.8,3.28,2.81,5.2,9.3,11.46,13.63
"2019-07-30 11:15:00",7.8,3.29,2.81,5.2,9.3,11.46,13.63
"2019-07-30 11:30:00",7.8,3.28,2.81,5.2,9.3,11.46,13.63
